dataset,sample_id,clean_text,noisy_text,label,noise_type,severity,word_count,token_count,sigma_prime,alpha,oov_rate,clean_pred,noisy_pred,clean_score,noisy_score,delta_p,failure_label
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","looK back at civiL disobedience , anti-War mOvements and the power of strong voices . ",1,random_case_flip,0.05,15,28,1.8666666666666667,0.3214285714285714,0.25,unknown,positive,0.0,1.0,-1.0,0
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","looK bACk At civiL disobedience , aNti-War MOvements And tHe power of sTronG voices . ",1,random_case_flip,0.15,15,35,2.333333333333333,0.4,0.4285714285714285,unknown,positive,0.0,1.0,-1.0,0
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","lOOK bACk At ciVIL disobedience , ANti-WAr MOvEMenTs And tHe poWer oF sTronG voiCeS . ",1,random_case_flip,0.3,15,45,3.0,0.4888888888888889,0.5777777777777777,unknown,positive,0.0,1.0,-1.0,0
sst2,126,are terribly wasted ,are rerribly wasted ,0,keyboard_proximity,0.05,3,6,2.0,0.1666666666666666,0.0,negative,negative,1.0,1.0,0.0,0
sst2,126,are terribly wasted ,wre ferribly easted ,0,keyboard_proximity,0.15,3,7,2.333333333333333,0.1428571428571428,0.2857142857142857,negative,negative,1.0,1.0,0.0,0
sst2,126,are terribly wasted ,qre ywrribly dzstec ,0,keyboard_proximity,0.3,3,9,3.0,0.2222222222222222,0.5555555555555556,negative,negative,1.0,1.0,0.0,0
sst2,126,are terribly wasted ,are terribly wast3d ,0,homoglyph,0.05,3,8,2.6666666666666665,0.375,0.0,negative,negative,1.0,1.0,0.0,0
sst2,126,are terribly wasted ,@r3 terribly wast3d ,0,homoglyph,0.15,3,10,3.333333333333333,0.6,0.2,negative,negative,1.0,1.0,0.0,0
sst2,126,are terribly wasted ,@r3 terr1b1y was73d ,0,homoglyph,0.3,3,13,4.333333333333333,0.7692307692307693,0.1538461538461538,negative,negative,1.0,1.0,0.0,0
sst2,126,are terribly wasted ,are tterribly wasted ,0,char_repetition,0.05,3,6,2.0,0.1666666666666666,0.0,negative,negative,1.0,1.0,0.0,0
sst2,126,are terribly wasted ,aare tterribly wwasted ,0,char_repetition,0.15,3,9,3.0,0.4444444444444444,0.2222222222222222,negative,negative,1.0,1.0,0.0,0
sst2,126,are terribly wasted ,aare tteerribly wwaastedd ,0,char_repetition,0.3,3,11,3.6666666666666665,0.3636363636363636,0.3636363636363636,negative,negative,1.0,1.0,0.0,0
sst2,126,are terribly wasted ,are erribly wasted ,0,char_deletion,0.05,3,5,1.6666666666666667,0.0,0.2,negative,negative,1.0,1.0,0.0,0
sst2,126,are terribly wasted ,re erribly asted ,0,char_deletion,0.15,3,6,2.0,0.0,0.5,negative,negative,1.0,1.0,0.0,0
sst2,126,are terribly wasted ,re rribly ste ,0,char_deletion,0.3,3,5,1.6666666666666667,0.2,0.4,negative,unknown,1.0,0.0,1.0,1
sst2,126,are terribly wasted ,are terribly w asted ,0,intra_word_whitespace,0.05,4,7,1.75,0.1428571428571428,0.1428571428571428,negative,negative,1.0,1.0,0.0,0
sst2,126,are terribly wasted ,are terribly w asted ,0,intra_word_whitespace,0.15,4,7,1.75,0.1428571428571428,0.1428571428571428,negative,negative,1.0,1.0,0.0,0
sst2,126,are terribly wasted ,are terribly w asted ,0,intra_word_whitespace,0.3,4,7,1.75,0.1428571428571428,0.1428571428571428,negative,negative,1.0,1.0,0.0,0
sst2,126,are terribly wasted ,are Terribly wasted ,0,random_case_flip,0.05,3,5,1.6666666666666667,0.0,0.2,negative,negative,1.0,1.0,0.0,0
sst2,126,are terribly wasted ,Are Terribly Wasted ,0,random_case_flip,0.15,3,6,2.0,0.1666666666666666,0.6666666666666666,negative,negative,1.0,1.0,0.0,0
sst2,126,are terribly wasted ,Are TErribly WAsteD ,0,random_case_flip,0.3,3,8,2.6666666666666665,0.25,0.75,negative,negative,1.0,1.0,0.0,0
sst2,127,'s nothing remotely topical or sexy here . ,'s jothinv remotely topical or sexy here . ,0,keyboard_proximity,0.05,8,14,1.75,0.2857142857142857,0.1428571428571428,negative,positive,1.0,0.0,1.0,1
sst2,127,'s nothing remotely topical or sexy here . ,'s bothint femotely topical ir sext herw . ,0,keyboard_proximity,0.15,8,16,2.0,0.25,0.25,negative,negative,1.0,1.0,0.0,0
sst2,127,'s nothing remotely topical or sexy here . ,'s blyninh eemotely tpliczl ir sexu hwrr . ,0,keyboard_proximity,0.3,8,21,2.625,0.4761904761904761,0.4761904761904761,negative,negative,1.0,1.0,0.0,0
sst2,127,'s nothing remotely topical or sexy here . ,'5 noth1ng remotely topical or sexy here . ,0,homoglyph,0.05,8,15,1.875,0.3333333333333333,0.1333333333333333,negative,negative,1.0,1.0,0.0,0
sst2,127,'s nothing remotely topical or sexy here . ,'5 no7h1ng remo73ly topical or 5exy here . ,0,homoglyph,0.15,8,22,2.75,0.5,0.1818181818181818,negative,negative,1.0,1.0,0.0,0
sst2,127,'s nothing remotely topical or sexy here . ,'5 n07h1ng rem073ly 70p1cal or 53xy h3re . ,0,homoglyph,0.3,8,29,3.625,0.6551724137931034,0.1724137931034483,negative,unknown,1.0,0.0,1.0,1
sst2,127,'s nothing remotely topical or sexy here . ,'s nnothingg remotely topical or sexy here . ,0,char_repetition,0.05,8,14,1.75,0.2857142857142857,0.2142857142857142,negative,negative,1.0,1.0,0.0,0
sst2,127,'s nothing remotely topical or sexy here . ,'s nnothingg rremotely topical oor sexyy heree . ,0,char_repetition,0.15,8,19,2.375,0.3684210526315789,0.3157894736842105,negative,negative,1.0,1.0,0.0,0
sst2,127,'s nothing remotely topical or sexy here . ,'s nnootthhingg rremotely tooppicaal oor sexyy heeree . ,0,char_repetition,0.3,8,24,3.0,0.2916666666666667,0.2916666666666667,negative,negative,1.0,1.0,0.0,0
sst2,127,'s nothing remotely topical or sexy here . ,'s othin remotely topical or sexy here . ,0,char_deletion,0.05,8,14,1.75,0.2857142857142857,0.0,negative,negative,1.0,1.0,0.0,0
sst2,127,'s nothing remotely topical or sexy here . ,'s othin emotely topical r sex her . ,0,char_deletion,0.15,8,14,1.75,0.3571428571428571,0.1428571428571428,negative,negative,1.0,1.0,0.0,0
sst2,127,'s nothing remotely topical or sexy here . ,'s in emotely ticl r sex hr . ,0,char_deletion,0.3,8,12,1.5,0.4166666666666667,0.3333333333333333,negative,negative,1.0,1.0,0.0,0
sst2,127,'s nothing remotely topical or sexy here . ,'s nothing remotely topical or s exy here . ,0,intra_word_whitespace,0.05,9,14,1.5555555555555556,0.3571428571428571,0.0714285714285714,negative,negative,1.0,1.0,0.0,0
sst2,127,'s nothing remotely topical or sexy here . ,'s nothing remotely topical or s exy here . ,0,intra_word_whitespace,0.15,9,14,1.5555555555555556,0.3571428571428571,0.0714285714285714,negative,negative,1.0,1.0,0.0,0
sst2,127,'s nothing remotely topical or sexy here . ,' s nothing remotely topical or sex y h ere . ,0,intra_word_whitespace,0.3,11,14,1.2727272727272727,0.3571428571428571,0.2142857142857142,negative,negative,1.0,1.0,0.0,0
sst2,127,'s nothing remotely topical or sexy here . ,'s NothinG remotely topical or sexy here . ,0,random_case_flip,0.05,8,15,1.875,0.3333333333333333,0.2,negative,negative,1.0,1.0,0.0,0
sst2,127,'s nothing remotely topical or sexy here . ,'s NothinG Remotely topical Or sexY herE . ,0,random_case_flip,0.15,8,18,2.25,0.3888888888888889,0.4444444444444444,negative,unknown,1.0,0.0,1.0,1
sst2,127,'s nothing remotely topical or sexy here . ,'s NOTHinG Remotely tOPicAl Or sexY hErE . ,0,random_case_flip,0.3,8,21,2.625,0.4285714285714285,0.5238095238095238,negative,negative,1.0,1.0,0.0,0
sst2,128,"faith , love and power ","fairh , love and power ",1,keyboard_proximity,0.05,5,7,1.4,0.2857142857142857,0.2857142857142857,unknown,unknown,0.0,0.0,0.0,0
sst2,128,"faith , love and power ","raifh , love ane power ",1,keyboard_proximity,0.15,5,9,1.8,0.3333333333333333,0.3333333333333333,unknown,unknown,0.0,0.0,0.0,0
sst2,128,"faith , love and power ","caurn , love anx lowee ",1,keyboard_proximity,0.3,5,8,1.6,0.125,0.5,unknown,unknown,0.0,0.0,0.0,0
sst2,128,"faith , love and power ","fa1th , love and power ",1,homoglyph,0.05,5,8,1.6,0.25,0.125,unknown,positive,0.0,1.0,-1.0,0
sst2,128,"faith , love and power ","f@1th , lov3 and power ",1,homoglyph,0.15,5,10,2.0,0.5,0.2,unknown,unknown,0.0,0.0,0.0,0
sst2,128,"faith , love and power ","f@17h , l0v3 and p0w3r ",1,homoglyph,0.3,5,17,3.4,0.8823529411764706,0.2352941176470588,unknown,unknown,0.0,0.0,0.0,0
sst2,128,"faith , love and power ","faitth , love and power ",1,char_repetition,0.05,5,7,1.4,0.1428571428571428,0.1428571428571428,unknown,unknown,0.0,0.0,0.0,0
sst2,128,"faith , love and power ","ffaitth , love andd power ",1,char_repetition,0.15,5,10,2.0,0.4,0.1,unknown,unknown,0.0,0.0,0.0,0
sst2,128,"faith , love and power ","ffaiitthh , love andd ppowerr ",1,char_repetition,0.3,5,14,2.8,0.3571428571428571,0.2857142857142857,unknown,unknown,0.0,0.0,0.0,0
sst2,128,"faith , love and power ","faih , love and power ",1,char_deletion,0.05,5,8,1.6,0.375,0.25,unknown,unknown,0.0,0.0,0.0,0
sst2,128,"faith , love and power ","aih , love an power ",1,char_deletion,0.15,5,7,1.4,0.2857142857142857,0.1428571428571428,unknown,unknown,0.0,0.0,0.0,0
sst2,128,"faith , love and power ","a , love an owe ",1,char_deletion,0.3,5,6,1.2,0.3333333333333333,0.1666666666666666,unknown,unknown,0.0,0.0,0.0,0
sst2,128,"faith , love and power ","f aith , love and power ",1,intra_word_whitespace,0.05,6,8,1.3333333333333333,0.375,0.125,unknown,unknown,0.0,0.0,0.0,0
sst2,128,"faith , love and power ","f aith , love and power ",1,intra_word_whitespace,0.15,6,8,1.3333333333333333,0.375,0.125,unknown,unknown,0.0,0.0,0.0,0
sst2,128,"faith , love and power ","f aith , love and power ",1,intra_word_whitespace,0.3,6,8,1.3333333333333333,0.375,0.125,unknown,unknown,0.0,0.0,0.0,0
sst2,128,"faith , love and power ","faiTh , love and power ",1,random_case_flip,0.05,5,8,1.6,0.25,0.25,unknown,unknown,0.0,0.0,0.0,0
sst2,128,"faith , love and power ","FaiTh , love anD power ",1,random_case_flip,0.15,5,9,1.8,0.3333333333333333,0.4444444444444444,unknown,unknown,0.0,0.0,0.0,0
sst2,128,"faith , love and power ","FaITH , love anD PoweR ",1,random_case_flip,0.3,5,10,2.0,0.4,0.6,unknown,positive,0.0,1.0,-1.0,0
sst2,129,astonishing ,astonishinf ,1,keyboard_proximity,0.05,1,4,4.0,0.0,0.25,positive,unknown,1.0,0.0,1.0,1
sst2,129,astonishing ,aztonishinf ,1,keyboard_proximity,0.15,1,5,5.0,0.0,0.6,positive,unknown,1.0,0.0,1.0,1
sst2,129,astonishing ,wwtobishint ,1,keyboard_proximity,0.3,1,7,7.0,0.4285714285714285,0.0,positive,unknown,1.0,0.0,1.0,1
sst2,129,astonishing ,a5tonishing ,1,homoglyph,0.05,1,5,5.0,0.4,0.2,positive,positive,1.0,1.0,0.0,0
sst2,129,astonishing ,@5tonishing ,1,homoglyph,0.15,1,5,5.0,0.4,0.4,positive,positive,1.0,1.0,0.0,0
sst2,129,astonishing ,@57oni5hing ,1,homoglyph,0.3,1,7,7.0,0.5714285714285714,0.2857142857142857,positive,unknown,1.0,0.0,1.0,1
sst2,129,astonishing ,astonishingg ,1,char_repetition,0.05,1,4,4.0,0.25,0.25,positive,positive,1.0,1.0,0.0,0
sst2,129,astonishing ,asstonishingg ,1,char_repetition,0.15,1,5,5.0,0.2,0.4,positive,unknown,1.0,0.0,1.0,1
sst2,129,astonishing ,aasstonnishingg ,1,char_repetition,0.3,1,7,7.0,0.4285714285714285,0.2857142857142857,positive,unknown,1.0,0.0,1.0,1
sst2,129,astonishing ,astonishin ,1,char_deletion,0.05,1,4,4.0,0.0,0.0,positive,unknown,1.0,0.0,1.0,1
sst2,129,astonishing ,atonishin ,1,char_deletion,0.15,1,5,5.0,0.0,0.0,positive,unknown,1.0,0.0,1.0,1
sst2,129,astonishing ,toishin ,1,char_deletion,0.3,1,4,4.0,0.0,0.0,positive,unknown,1.0,0.0,1.0,1
sst2,129,astonishing ,a stonishing ,1,intra_word_whitespace,0.05,2,5,2.5,0.2,0.0,positive,unknown,1.0,0.0,1.0,1
sst2,129,astonishing ,a stonishing ,1,intra_word_whitespace,0.15,2,5,2.5,0.2,0.0,positive,unknown,1.0,0.0,1.0,1
sst2,129,astonishing ,a stonishing ,1,intra_word_whitespace,0.3,2,5,2.5,0.2,0.0,positive,unknown,1.0,0.0,1.0,1
sst2,129,astonishing ,astonishinG ,1,random_case_flip,0.05,1,5,5.0,0.2,0.2,positive,positive,1.0,1.0,0.0,0
sst2,129,astonishing ,aStonishinG ,1,random_case_flip,0.15,1,7,7.0,0.2857142857142857,0.2857142857142857,positive,positive,1.0,1.0,0.0,0
sst2,129,astonishing ,AStoNishinG ,1,random_case_flip,0.3,1,7,7.0,0.2857142857142857,0.4285714285714285,positive,unknown,1.0,0.0,1.0,1
sst2,130,"likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . ","likzble , but just qs orten it 's meaneerung , liw on energy , and too eager to be quirky at moments when a luttle old-fashiined storytelling would come in handy . ",0,keyboard_proximity,0.05,32,53,1.65625,0.2830188679245283,0.2075471698113207,positive,negative,0.0,1.0,-1.0,0
sst2,130,"likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . ","likwnle , but jhsf zs octen it 's meajesrung , lkw on energy , and too eagwr to be quirjy at mpmdnts qhdn a lottle kld-fashilned storytellibg wohld cone in hzbdy . ",0,keyboard_proximity,0.15,32,71,2.21875,0.380281690140845,0.4084507042253521,positive,unknown,0.0,0.0,0.0,0
sst2,130,"likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . ","oikzvle , but jhxy qs ottwh it 's msamcsrung , llw on enerfu , snd yoo eatrr tp be quiriy at mpmrnts qhsn a ljtrle iod-vazhiined syoryteloujg alhpd ckne on jsmdy . ",0,keyboard_proximity,0.3,32,79,2.46875,0.430379746835443,0.569620253164557,positive,negative,0.0,1.0,-1.0,0
sst2,130,"likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . ","lika6le , but just as of73n it '5 meandering , low on ener9y , and t0o ea9er to be quirky at moments when a little old-fashioned storytel1ing would come in handy . ",0,homoglyph,0.05,32,59,1.84375,0.3898305084745763,0.0847457627118644,positive,negative,0.0,1.0,-1.0,0
sst2,130,"likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . ","l1ka61e , but just a5 0f73n it '5 meandering , low on 3n3r9y , @nd t00 e@9er t0 be qu1rky at m0m3nts when a litt1e old-fashioned storytel11ng would com3 1n handy . ",0,homoglyph,0.15,32,82,2.5625,0.6219512195121951,0.1341463414634146,positive,unknown,0.0,0.0,0.0,0
sst2,130,"likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . ","11k@613 , 6ut jus7 @5 0f73n i7 '5 meander1n9 , l0w on 3n3r9y , @nd t00 e@9er 70 6e qu1rky a7 m0m3n7s when @ litt13 old-fa5hioned 57ory7el11n9 w0u1d com3 1n h@ndy . ",0,homoglyph,0.3,32,110,3.4375,0.7545454545454545,0.209090909090909,positive,negative,0.0,1.0,-1.0,0
sst2,130,"likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . ","likaable , but just aas offten it 's meandderiing , loow on energy , and too eager to be quirky at moments when a liittle old-fashiooned storytelling would come in handy . ",0,char_repetition,0.05,32,53,1.65625,0.2264150943396226,0.1698113207547169,positive,negative,0.0,1.0,-1.0,0
sst2,130,"likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . ","likaabble , but juustt aas offten it 's meannddeeriing , loow on energy , and too eageer to be quirkky at moomeents wwheen a liittle oold-fashiooned storytellinng wouuld comme in haanndy . ",0,char_repetition,0.15,32,70,2.1875,0.2428571428571428,0.3857142857142857,positive,negative,0.0,1.0,-1.0,0
sst2,130,"likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . ","llikaabble , but juusstt aas offteenn it 's meeannddeeriing , loow on energgyy , aand ttoo eaggeer too be quirkky at moomeents wwheen a liitttle oolld-ffasshiooned sttorytellliinng wwoouulld coomme iin hhaanndy . ",0,char_repetition,0.3,32,93,2.90625,0.2795698924731182,0.4408602150537634,positive,negative,0.0,1.0,-1.0,0
sst2,130,"likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . ","likble , but just s oten it 's meanerng , lw on energy , and too eager to be quirky at moments when a lttle old-fashined storytelling would come in handy . ",0,char_deletion,0.05,32,49,1.53125,0.3061224489795918,0.1224489795918367,positive,negative,0.0,1.0,-1.0,0
sst2,130,"likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . ","likle , but js s oten it 's mearng , lw on energy , and too eagr to be quiry at mmnts hn a lttle ld-fashined storytellig wold coe in hdy . ",0,char_deletion,0.15,32,57,1.78125,0.4385964912280701,0.2456140350877192,positive,negative,0.0,1.0,-1.0,0
sst2,130,"likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . ","ikle , but j s ot it 's marng , lw on ener , nd oo ear t be quiry at mmnts hn a ltle d-ahined sorytelg d ce n dy . ",0,char_deletion,0.3,32,51,1.59375,0.5294117647058824,0.3137254901960784,positive,negative,0.0,1.0,-1.0,0
sst2,130,"likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . ","likable , but just a s often it 's meandering , low on energy , and too eager to be quirky at moments when a l ittle old-fashioned storytelling would come in handy . ",0,intra_word_whitespace,0.05,34,48,1.411764705882353,0.2708333333333333,0.0208333333333333,positive,positive,0.0,0.0,0.0,0
sst2,130,"likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . ","li kable , but just a s often it 's meandering , l ow on energy , and too eager to be quirky at moments when a li ttle old-fashioned storytelling w ould come in handy . ",0,intra_word_whitespace,0.15,37,53,1.4324324324324325,0.3396226415094339,0.0754716981132075,positive,negative,0.0,1.0,-1.0,0
sst2,130,"likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . ","l ikable , but just a s o ften it 's mean dering , l ow on energy , and too eager to be quirky a t moments when a l ittle old- fashioned storytelling w ould come i n handy . ",0,intra_word_whitespace,0.3,42,56,1.3333333333333333,0.4107142857142857,0.1071428571428571,positive,negative,0.0,1.0,-1.0,0
